BARCODE,ARR_DESIGN,EXP_ID,GROUP_ID,INDIVIDUAL_ID,ORGAN,MATERIAL_ID,COMPOUND_NAME,COMPOUND_ABBREVIATION,COMPOUND_NO,SPECIES,EXP_TEST_TYPE,SINGLE_REPEAT_TYPE,SEX_TYPE,STRAIN_TYPE,ADMINISTRATION_ROUTE_TYPE,ANIMAL_AGE(week),SACRIFICE_PERIOD,DOSE,DOSE_UNIT,DOSE_LEVEL
3017285009,Rat230_2,410,9,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,300,mg/kg,Middle
3017284025,Rat230_2,410,10,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Middle
3017284026,Rat230_2,410,10,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Middle
3017284027,Rat230_2,410,10,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,300,mg/kg,Middle
3017286014,Rat230_2,410,11,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Middle
3017286015,Rat230_2,410,11,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Middle
3017286016,Rat230_2,410,11,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,300,mg/kg,Middle
3017296025,Rat230_2,410,12,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Middle
3017286026,Rat230_2,410,12,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Middle
3017286027,Rat230_2,410,12,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,300,mg/kg,Middle
3017285010,Rat230_2,410,13,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,High
3017285011,Rat230_2,410,13,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,High
3017285012,Rat230_2,410,13,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,1000,mg/kg,High
3017284028,Rat230_2,410,14,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,High
3017284029,Rat230_2,410,14,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,High
3017284030,Rat230_2,410,14,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,1000,mg/kg,High
3017286017,Rat230_2,410,15,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,High
3017286018,Rat230_2,410,15,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,High
3017286019,Rat230_2,410,15,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,1000,mg/kg,High
3017286028,Rat230_2,410,16,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High
3017286029,Rat230_2,410,16,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High
3017286030,Rat230_2,410,16,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,1000,mg/kg,High
3017287025,Rat230_2,411,1,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017287026,Rat230_2,411,1,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017287027,Rat230_2,411,1,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017288007,Rat230_2,411,2,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017288008,Rat230_2,411,2,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017288009,Rat230_2,411,2,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017298025,Rat230_2,411,3,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017298026,Rat230_2,411,3,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017298027,Rat230_2,411,3,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017300001,Rat230_2,411,4,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017300002,Rat230_2,411,4,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017300003,Rat230_2,411,4,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017287028,Rat230_2,411,5,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low
3017287029,Rat230_2,411,5,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low
3017287030,Rat230_2,411,5,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,100,mg/kg,Low
3017288010,Rat230_2,411,6,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low
3017288011,Rat230_2,411,6,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low
3017288012,Rat230_2,411,6,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,100,mg/kg,Low
3017298028,Rat230_2,411,7,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low
3017298029,Rat230_2,411,7,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low
3017298030,Rat230_2,411,7,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,100,mg/kg,Low
3017300004,Rat230_2,411,8,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low
3017300005,Rat230_2,411,8,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low
3017300006,Rat230_2,411,8,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,100,mg/kg,Low
3017288001,Rat230_2,411,9,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle
3017288002,Rat230_2,411,9,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle
3017288003,Rat230_2,411,9,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,300,mg/kg,Middle
3017288013,Rat230_2,411,10,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle
3017288014,Rat230_2,411,10,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle
3017288015,Rat230_2,411,10,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,300,mg/kg,Middle
3017299025,Rat230_2,411,11,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle
3017299026,Rat230_2,411,11,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle
3017299027,Rat230_2,411,11,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,300,mg/kg,Middle
3017297025,Rat230_2,411,12,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle
3017297026,Rat230_2,411,12,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle
3017297027,Rat230_2,411,12,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,300,mg/kg,Middle
3017288004,Rat230_2,411,13,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
3017288005,Rat230_2,411,13,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
3017288006,Rat230_2,411,13,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,1000,mg/kg,High
3017288016,Rat230_2,411,14,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
3017288017,Rat230_2,411,14,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
3017288018,Rat230_2,411,14,5,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,1000,mg/kg,High
3017299028,Rat230_2,411,15,1,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
3017299029,Rat230_2,411,15,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
3017299030,Rat230_2,411,15,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,1000,mg/kg,High
3017297028,Rat230_2,411,16,2,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
3017297029,Rat230_2,411,16,3,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
3017297030,Rat230_2,411,16,4,Liver,A,nifedipine,NIF,91,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,1000,mg/kg,High
3017305026,Rat230_2,412,1,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
3017305027,Rat230_2,412,1,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
3017305028,Rat230_2,412,1,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,0,mg/kg,Control
3017306008,Rat230_2,412,2,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
3017306009,Rat230_2,412,2,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
3017306010,Rat230_2,412,2,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,0,mg/kg,Control
3017290004,Rat230_2,412,3,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
3017290005,Rat230_2,412,3,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
3017290006,Rat230_2,412,3,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,0,mg/kg,Control
3017295028,Rat230_2,412,4,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
3017295029,Rat230_2,412,4,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
3017295030,Rat230_2,412,4,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,0,mg/kg,Control
3017305029,Rat230_2,412,5,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,80,mg/kg,Low
3017305030,Rat230_2,412,5,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,80,mg/kg,Low
3017306001,Rat230_2,412,5,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,80,mg/kg,Low
3017306011,Rat230_2,412,6,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,80,mg/kg,Low
3017306012,Rat230_2,412,6,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,80,mg/kg,Low
3017306013,Rat230_2,412,6,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,80,mg/kg,Low
3017290007,Rat230_2,412,7,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,80,mg/kg,Low
3017290008,Rat230_2,412,7,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,80,mg/kg,Low
3017290009,Rat230_2,412,7,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,80,mg/kg,Low
3017290019,Rat230_2,412,8,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,80,mg/kg,Low
3017296001,Rat230_2,412,8,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,80,mg/kg,Low
3017296002,Rat230_2,412,8,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,80,mg/kg,Low
3017306002,Rat230_2,412,9,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,240,mg/kg,Middle
3017306003,Rat230_2,412,9,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,240,mg/kg,Middle
3017306004,Rat230_2,412,9,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,240,mg/kg,Middle
3017306014,Rat230_2,412,10,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,240,mg/kg,Middle
3017306015,Rat230_2,412,10,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,240,mg/kg,Middle
3017306016,Rat230_2,412,10,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,240,mg/kg,Middle
3017290010,Rat230_2,412,11,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,240,mg/kg,Middle
3017290011,Rat230_2,412,11,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,240,mg/kg,Middle
3017295026,Rat230_2,412,11,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,240,mg/kg,Middle
3017296003,Rat230_2,412,12,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,240,mg/kg,Middle
3017296004,Rat230_2,412,12,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,240,mg/kg,Middle
3017296005,Rat230_2,412,12,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,240,mg/kg,Middle
3017306005,Rat230_2,412,13,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,800,mg/kg,High
3017306006,Rat230_2,412,13,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,800,mg/kg,High
3017306007,Rat230_2,412,13,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,3 hr,800,mg/kg,High
3017306017,Rat230_2,412,14,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,800,mg/kg,High
3017306018,Rat230_2,412,14,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,800,mg/kg,High
3017306019,Rat230_2,412,14,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,6 hr,800,mg/kg,High
3017290013,Rat230_2,412,15,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,800,mg/kg,High
3017290014,Rat230_2,412,15,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,800,mg/kg,High
3017295027,Rat230_2,412,15,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,9 hr,800,mg/kg,High
3017296006,Rat230_2,412,16,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,800,mg/kg,High
3017296007,Rat230_2,412,16,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,800,mg/kg,High
3017296008,Rat230_2,412,16,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Single,Male,Crj:CD(SD)IGS,Gavage,6,24 hr,800,mg/kg,High
3017298001,Rat230_2,413,1,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017298002,Rat230_2,413,1,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017298003,Rat230_2,413,1,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,0,mg/kg,Control
3017298013,Rat230_2,413,2,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017298014,Rat230_2,413,2,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017298015,Rat230_2,413,2,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,0,mg/kg,Control
3017300007,Rat230_2,413,3,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017300008,Rat230_2,413,3,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017300009,Rat230_2,413,3,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,0,mg/kg,Control
3017300019,Rat230_2,413,4,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017300020,Rat230_2,413,4,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017300021,Rat230_2,413,4,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,0,mg/kg,Control
3017298004,Rat230_2,413,5,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,80,mg/kg,Low
3017298005,Rat230_2,413,5,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,80,mg/kg,Low
3017298006,Rat230_2,413,5,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,80,mg/kg,Low
3017298016,Rat230_2,413,6,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,80,mg/kg,Low
3017298017,Rat230_2,413,6,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,80,mg/kg,Low
3017298018,Rat230_2,413,6,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,80,mg/kg,Low
3017300010,Rat230_2,413,7,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,80,mg/kg,Low
3017300011,Rat230_2,413,7,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,80,mg/kg,Low
3017300012,Rat230_2,413,7,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,80,mg/kg,Low
3017300022,Rat230_2,413,8,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,80,mg/kg,Low
3017300023,Rat230_2,413,8,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,80,mg/kg,Low
3017300024,Rat230_2,413,8,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,80,mg/kg,Low
3017298007,Rat230_2,413,9,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,240,mg/kg,Middle
3017298008,Rat230_2,413,9,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,240,mg/kg,Middle
3017298009,Rat230_2,413,9,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,240,mg/kg,Middle
3017301025,Rat230_2,413,10,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,240,mg/kg,Middle
3017298020,Rat230_2,413,10,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,240,mg/kg,Middle
3017298021,Rat230_2,413,10,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,8 day,240,mg/kg,Middle
3017300013,Rat230_2,413,11,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,240,mg/kg,Middle
3017300014,Rat230_2,413,11,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,240,mg/kg,Middle
3017300015,Rat230_2,413,11,5,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,15 day,240,mg/kg,Middle
3017300025,Rat230_2,413,12,2,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,240,mg/kg,Middle
3017300026,Rat230_2,413,12,3,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,240,mg/kg,Middle
3017300027,Rat230_2,413,12,4,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,29 day,240,mg/kg,Middle
3017298010,Rat230_2,413,13,1,Liver,A,diltiazem,DIL,92,Rat,in vivo,Repeat,Male,Crj:CD(SD)IGS,Gavage,6,4 day,800,mg/kg,High
