Gene ID	Gene Name	HepG2
ENSG00000149636	DSN1	170
ENSG00000149639	SOGA1	22
ENSG00000149657	LSM14B	4303
ENSG00000149658	YTHDF1	6697
ENSG00000149781	FERMT3	1190
ENSG00000149782	PLCB3	1240
ENSG00000149792	MRPL49	113380
ENSG00000149806	FAU	2724678
ENSG00000149809	TM7SF2	53534
ENSG00000149823	VPS51	4065
ENSG00000149923	PPP4C	31297
ENSG00000149925	ALDOA	2355924
ENSG00000149929	HIRIP3	969
ENSG00000149930	TAOK2	154
ENSG00000149948	HMGA2	425449
ENSG00000150054	MPP7	533
ENSG00000150093	ITGB1	106751
ENSG00000150316	CWC15	4964
ENSG00000150403	TMCO3	175
ENSG00000150527	MIA2	9301
ENSG00000150540	HNMT	99111
ENSG00000150593	PDCD4	21116
ENSG00000150712	MTMR12	7373
ENSG00000150753	CCT5	1068990
ENSG00000150760	DOCK1	1392
ENSG00000150768	DLAT	138988
ENSG00000150776	NKAPD1	162
ENSG00000150779	TIMM8B	3017
ENSG00000150787	PTS	4532
ENSG00000150867	PIP4K2A	28592
ENSG00000150893	FREM2	1
ENSG00000150961	SEC24D	25715
ENSG00000150990	DHX37	17657
ENSG00000150995	ITPR1	974
ENSG00000151012	SLC7A11	11969
ENSG00000151014	NOCT	508
ENSG00000151092	NGLY1	3448
ENSG00000151093	OXSM	3715
ENSG00000151116	UEVLD	1201
ENSG00000151135	TMEM263	9274
ENSG00000151136	BTBD11	31
ENSG00000151148	UBE3B	259
ENSG00000151150	ANK3	183
ENSG00000151176	PLBD2	37496
ENSG00000151224	MAT1A	196929
ENSG00000151229	SLC2A13	10
ENSG00000151233	GXYLT1	7805
ENSG00000151239	TWF1	111298
ENSG00000151247	EIF4E	241017
ENSG00000151287	TEX30	11730
ENSG00000151292	CSNK1G3	1176
ENSG00000151304	SRFBP1	6093
ENSG00000151327	FAM177A1	16223
ENSG00000151332	MBIP	366
ENSG00000151348	EXT2	1495
ENSG00000151376	ME3	475
ENSG00000151413	NUBPL	33809
ENSG00000151414	NEK7	3235
ENSG00000151422	FER	15038
ENSG00000151445	VIPAS39	1133
ENSG00000151461	UPF2	3682
ENSG00000151465	CDC123	11158
ENSG00000151474	FRMD4A	40
ENSG00000151491	EPS8	9295
ENSG00000151498	ACAD8	11431
ENSG00000151500	THYN1	62766
ENSG00000151502	VPS26B	3130
ENSG00000151503	NCAPD3	225
ENSG00000151532	VTI1A	83
ENSG00000151552	QDPR	397560
ENSG00000151553	FAM160B1	3831
ENSG00000151576	QTRT2	18058
ENSG00000151611	MMAA	783
ENSG00000151632	AKR1C2	2048361
ENSG00000151640	DPYSL4	449
ENSG00000151655	ITIH2	67522
ENSG00000151657	KIN	8428
ENSG00000151689	INPP1	20216
ENSG00000151690	MFSD6	104
ENSG00000151693	ASAP2	229
ENSG00000151694	ADAM17	3107
ENSG00000151702	FLI1	71
ENSG00000151715	TMEM45B	4715
ENSG00000151718	WWC2	759
ENSG00000151726	ACSL1	159421
ENSG00000151729	SLC25A4	194177
ENSG00000151748	SAV1	161
ENSG00000151779	NBAS	7162
ENSG00000151806	GUF1	2341
ENSG00000151835	SACS	126
ENSG00000151838	CCDC175	701
ENSG00000151876	FBXO4	197
ENSG00000151883	PARP8	2046
ENSG00000151893	CACUL1	307
ENSG00000151914	DST	1955
ENSG00000151923	TIAL1	121051
ENSG00000151929	BAG3	6427
ENSG00000152056	AP1S3	6938
ENSG00000152061	RABGAP1L	1308
ENSG00000152078	TMEM56	4840
ENSG00000152104	PTPN14	109
ENSG00000152127	MGAT5	738
ENSG00000152133	GPATCH11	354
ENSG00000152137	HSPB8	2061
ENSG00000152147	GEMIN6	7553
ENSG00000152193	RNF219	28
ENSG00000152223	EPG5	107
ENSG00000152234	ATP5F1A	1439470
ENSG00000152240	HAUS1	1670
ENSG00000152242	C18orf25	1053
ENSG00000152256	PDK1	215
ENSG00000152270	PDE3B	51
ENSG00000152291	TGOLN2	1375
ENSG00000152404	CWF19L2	148
ENSG00000152413	HOMER1	63
ENSG00000152422	XRCC4	2803
ENSG00000152464	RPP38	13083
ENSG00000152465	NMT2	341
ENSG00000152484	USP12	167
ENSG00000152492	CCDC50	44816
ENSG00000152495	CAMK4	930
ENSG00000152556	PFKM	952
ENSG00000152558	TMEM123	40439
ENSG00000152601	MBNL1	21161
ENSG00000152620	NADK2	180852
ENSG00000152642	GPD1L	12006
ENSG00000152684	PELO	33617
ENSG00000152700	SAR1B	83113
ENSG00000152767	FARP1	49957
ENSG00000152778	IFIT5	1102
ENSG00000152782	PANK1	256
ENSG00000152795	HNRNPDL	215433
ENSG00000152818	UTRN	35972
ENSG00000152904	GGPS1	21070
ENSG00000152952	PLOD2	104281
ENSG00000153015	CWC27	9770
ENSG00000153037	SRP19	148460
ENSG00000153046	CDYL	331
ENSG00000153048	CARHSP1	331545
ENSG00000153066	TXNDC11	302
ENSG00000153071	DAB2	375
ENSG00000153107	ANAPC1	2408
ENSG00000153113	CAST	15328
ENSG00000153130	SCOC	15413
ENSG00000153132	CLGN	28434
ENSG00000153147	SMARCA5	48380
ENSG00000153165	RGPD3	2087
ENSG00000153187	HNRNPU	904308
ENSG00000153201	RANBP2	26279
ENSG00000153207	AHCTF1	5654
ENSG00000153214	TMEM87B	6852
ENSG00000153250	RBMS1	35447
ENSG00000153310	FAM49B	88780
ENSG00000153317	ASAP1	1096
ENSG00000153339	TRAPPC8	509
ENSG00000153391	INO80C	3466
ENSG00000153395	LPCAT1	17503
ENSG00000153560	UBP1	4553
ENSG00000153561	RMND5A	2337
ENSG00000153574	RPIA	85673
ENSG00000153767	GTF2E1	9530
ENSG00000153774	CFDP1	2576
ENSG00000153786	ZDHHC7	2905
ENSG00000153815	CMIP	2710
ENSG00000153827	TRIP12	17758
ENSG00000153885	KCTD15	1659
ENSG00000153904	DDAH1	352046
ENSG00000153914	SREK1	26890
ENSG00000153922	CHD1	4730
ENSG00000153933	DGKE	719
ENSG00000153936	HS2ST1	49257
ENSG00000153944	MSI2	67889
ENSG00000153982	GDPD1	6930
ENSG00000153989	NUS1	613
ENSG00000154001	PPP2R5E	27352
ENSG00000154059	IMPACT	1157
ENSG00000154079	SDHAF4	2459
ENSG00000154114	TBCEL	3686
ENSG00000154124	OTULIN	8232
ENSG00000154127	UBASH3B	2642
ENSG00000154174	TOMM70	161488
ENSG00000154222	CC2D1B	2241
ENSG00000154229	PRKCA	32859
ENSG00000154240	CEP112	97
ENSG00000154269	ENPP3	1069
ENSG00000154277	UCHL1	5542
ENSG00000154305	MIA3	5270
ENSG00000154310	TNIK	53
ENSG00000154330	PGM5	1456
ENSG00000154370	TRIM11	1133
ENSG00000154380	ENAH	19033
ENSG00000154447	SH3RF1	12
ENSG00000154473	BUB3	243198
ENSG00000154556	SORBS2	890
ENSG00000154582	ELOC	374092
ENSG00000154639	CXADR	30759
ENSG00000154640	BTG3	1493
ENSG00000154654	NCAM2	795
ENSG00000154710	RABGEF1	3599
ENSG00000154719	MRPL39	61978
ENSG00000154723	ATP5PF	619244
ENSG00000154727	GABPA	7348
ENSG00000154743	TSEN2	565
ENSG00000154767	XPC	5406
ENSG00000154781	CCDC174	35
ENSG00000154814	OXNAD1	444
ENSG00000154832	CXXC1	2494
ENSG00000154845	PPP4R1	6819
ENSG00000154930	ACSS1	197887
ENSG00000155008	APOOL	28135
ENSG00000155034	FBXL18	2798
ENSG00000155066	PROM2	84
ENSG00000155097	ATP6V1C1	87807
ENSG00000155100	OTUD6B	6189
ENSG00000155111	CDK19	25
ENSG00000155158	TTC39B	1633
ENSG00000155229	MMS19	61557
ENSG00000155252	PI4K2A	17895
ENSG00000155304	HSPA13	11350
ENSG00000155307	SAMSN1	218
ENSG00000155313	USP25	644
ENSG00000155363	MOV10	50299
ENSG00000155366	RHOC	31565
ENSG00000155368	DBI	1790142
ENSG00000155393	HEATR3	7375
ENSG00000155438	NIFK	136603
ENSG00000155463	OXA1L	115852
ENSG00000155506	LARP1	41532
ENSG00000155508	CNOT8	803
ENSG00000155561	NUP205	42419
ENSG00000155629	PIK3AP1	510
ENSG00000155636	RBM45	2067
ENSG00000155660	PDIA4	1359986
ENSG00000155666	KDM8	1206
ENSG00000155729	KCTD18	34
ENSG00000155827	RNF20	5203
ENSG00000155849	ELMO1	1367
ENSG00000155876	RRAGA	1605
ENSG00000155903	RASA2	1743
ENSG00000155906	RMND1	41731
ENSG00000155959	VBP1	117483
ENSG00000155961	RAB39B	1643
ENSG00000155962	CLIC2	1038
ENSG00000155975	VPS37A	537
ENSG00000155980	KIF5A	61
ENSG00000156011	PSD3	697
ENSG00000156017	CARNMT1	1070
ENSG00000156026	MCU	44851
ENSG00000156030	ELMSAN1	1175
ENSG00000156049	GNA14	445
ENSG00000156052	GNAQ	18416
ENSG00000156096	UGT2B4	9417
ENSG00000156110	ADK	86840
ENSG00000156127	BATF	104
ENSG00000156136	DCK	2986
ENSG00000156170	NDUFAF6	990
ENSG00000156171	DRAM2	4144
ENSG00000156239	N6AMT1	8530
ENSG00000156256	USP16	684
ENSG00000156261	CCT8	974844
ENSG00000156298	TSPAN7	414
ENSG00000156304	SCAF4	6900
ENSG00000156374	PCGF6	2991
ENSG00000156398	SFXN2	16646
ENSG00000156411	ATP5MPL	408745
ENSG00000156467	UQCRB	226245
ENSG00000156469	MTERF3	403
ENSG00000156471	PTDSS1	13231
ENSG00000156482	RPL30	2284362
ENSG00000156502	SUPV3L1	25126
ENSG00000156508	EEF1A1	1.05E+07
ENSG00000156510	HKDC1	4080
ENSG00000156515	HK1	11034
ENSG00000156521	TYSND1	230
ENSG00000156531	PHF6	4916
ENSG00000156587	UBE2L6	3110
ENSG00000156599	ZDHHC5	1229
ENSG00000156603	MED19	467
ENSG00000156642	NPTN	78593
ENSG00000156675	RAB11FIP1	134
ENSG00000156697	UTP14A	21931
ENSG00000156709	AIFM1	333328
ENSG00000156711	MAPK13	5470
ENSG00000156735	BAG4	979
ENSG00000156787	TBC1D31	886
ENSG00000156802	ATAD2	2191
ENSG00000156831	NSMCE2	64
ENSG00000156858	PRR14	65
ENSG00000156873	PHKG2	11756
ENSG00000156876	SASS6	66
ENSG00000156928	MALSU1	7934
ENSG00000156931	VPS8	424
ENSG00000156958	GALK2	8926
ENSG00000156970	BUB1B	385
ENSG00000156973	PDE6D	25378
ENSG00000156976	EIF4A2	228683
ENSG00000156990	RPUSD3	4444
ENSG00000157014	TATDN2	43
ENSG00000157020	SEC13	350944
ENSG00000157036	EXOG	1086
ENSG00000157077	ZFYVE9	39
ENSG00000157106	SMG1	2002
ENSG00000157107	FCHO2	8370
ENSG00000157110	RBPMS	17723
ENSG00000157131	C8A	219
ENSG00000157181	ODR4	11628
ENSG00000157184	CPT2	40750
ENSG00000157191	NECAP2	11562
ENSG00000157193	LRP8	73
ENSG00000157212	PAXIP1	237
ENSG00000157214	STEAP2	3846
ENSG00000157227	MMP14	853
ENSG00000157259	GATAD1	885
ENSG00000157349	DDX19B	3289
ENSG00000157350	ST3GAL2	90
ENSG00000157399	ARSE	18850
ENSG00000157483	MYO1E	6219
ENSG00000157500	APPL1	14674
ENSG00000157538	VPS26C	111
ENSG00000157540	DYRK1A	1540
ENSG00000157593	SLC35B2	38529
ENSG00000157601	MX1	335
ENSG00000157617	C2CD2	242
ENSG00000157625	TAB3	764
ENSG00000157637	SLC38A10	960
ENSG00000157741	UBN2	830
ENSG00000157764	BRAF	658
ENSG00000157778	PSMG3	30050
ENSG00000157827	FMNL2	19739
ENSG00000157851	DPYSL5	214548
ENSG00000157870	PRXL2B	754
ENSG00000157895	C12orf43	455
ENSG00000157916	RER1	131050
ENSG00000157954	WIPI2	1058
ENSG00000158019	BABAM2	9856
ENSG00000158042	MRPL17	76882
ENSG00000158092	NCK1	11503
ENSG00000158104	HPD	114919
ENSG00000158109	TPRG1L	3867
ENSG00000158158	CNNM4	679
ENSG00000158195	WASF2	19084
ENSG00000158234	FAIM	6811
ENSG00000158290	CUL4B	48899
ENSG00000158417	EIF5B	159549
ENSG00000158435	CNOT11	10114
ENSG00000158467	AHCYL2	3100
ENSG00000158470	B4GALT5	6025
ENSG00000158528	PPP1R9A	2336
ENSG00000158545	ZC3H18	5248
ENSG00000158552	ZFAND2B	2276
ENSG00000158604	TMED4	64841
ENSG00000158623	COPG2	12218
ENSG00000158636	EMSY	6505
ENSG00000158669	GPAT4	1406
ENSG00000158710	TAGLN2	46337
ENSG00000158769	F11R	66973
ENSG00000158773	USF1	895
ENSG00000158793	NIT1	29253
ENSG00000158806	NPM2	36749
ENSG00000158825	CDA	2287
ENSG00000158856	DMTN	887
ENSG00000158864	NDUFS2	185288
ENSG00000158882	TOMM40L	1226
ENSG00000158887	MPZ	2835
ENSG00000158941	CCAR2	84897
ENSG00000158987	RAPGEF6	469
ENSG00000159023	EPB41	11757
ENSG00000159063	ALG8	2923
ENSG00000159079	CFAP298	2728
ENSG00000159082	SYNJ1	85
ENSG00000159111	MRPL10	23010
ENSG00000159140	SON	16982
ENSG00000159166	LAD1	7692
ENSG00000159176	CSRP1	60699
ENSG00000159202	UBE2Z	96535
ENSG00000159210	SNF8	16850
ENSG00000159212	CLIC6	237
ENSG00000159216	RUNX1	1602
ENSG00000159217	IGF2BP1	1107614
ENSG00000159228	CBR1	257357
ENSG00000159231	CBR3	28161
ENSG00000159256	MORC3	1641
ENSG00000159259	CHAF1B	1058
ENSG00000159322	ADPGK	66330
ENSG00000159335	PTMS	24498
ENSG00000159348	CYB5R1	83430
ENSG00000159352	PSMD4	203039
ENSG00000159377	PSMB4	402976
ENSG00000159399	HK2	83044
ENSG00000159423	ALDH4A1	302288
ENSG00000159445	THEM4	4753
ENSG00000159459	UBR1	2564
ENSG00000159461	AMFR	638
ENSG00000159479	MED8	2491
ENSG00000159579	RSPRY1	3689
ENSG00000159593	NAE1	34333
ENSG00000159596	TMEM69	573
ENSG00000159685	CHCHD6	4733
ENSG00000159692	CTBP1	71079
ENSG00000159720	ATP6V0D1	119129
ENSG00000159753	CARMIL2	11
ENSG00000159873	CCDC117	15
ENSG00000159899	NPR2	5
ENSG00000159921	GNE	12004
ENSG00000160007	ARHGAP35	4756
ENSG00000160049	DFFA	53316
ENSG00000160058	BSDC1	6901
ENSG00000160072	ATAD3B	12030
ENSG00000160075	SSU72	31152
ENSG00000160087	UBE2J2	343
ENSG00000160113	NR2F6	693
ENSG00000160124	CCDC58	403423
ENSG00000160131	VMA21	91968
ENSG00000160145	KALRN	63
ENSG00000160193	WDR4	10801
ENSG00000160194	NDUFV3	46159
ENSG00000160208	RRP1B	10259
ENSG00000160209	PDXK	129658
ENSG00000160211	G6PD	553257
ENSG00000160213	CSTB	715026
ENSG00000160214	RRP1	45107
ENSG00000160216	AGPAT3	12275
ENSG00000160218	TRAPPC10	409
ENSG00000160255	ITGB2	316
ENSG00000160256	FAM207A	8362
ENSG00000160282	FTCD	27468
ENSG00000160285	LSS	41949
ENSG00000160293	VAV2	8196
ENSG00000160294	MCM3AP	1534
ENSG00000160299	PCNT	29
ENSG00000160305	DIP2A	542
ENSG00000160392	C19orf47	1228
ENSG00000160404	TOR2A	7
ENSG00000160410	SHKBP1	1002
ENSG00000160445	ZER1	91
ENSG00000160447	PKN3	23
ENSG00000160460	SPTBN4	142
ENSG00000160551	TAOK1	798
ENSG00000160563	MED27	4667
ENSG00000160584	SIK3	126
ENSG00000160633	SAFB	106169
ENSG00000160678	S100A1	144828
ENSG00000160679	CHTOP	114961
ENSG00000160685	ZBTB7B	1948
ENSG00000160688	FLAD1	3816
ENSG00000160691	SHC1	4943
ENSG00000160695	VPS11	3075
ENSG00000160703	NLRX1	6198
ENSG00000160710	ADAR	29856
ENSG00000160714	UBE2Q1	5311
ENSG00000160741	CRTC2	99
ENSG00000160746	ANO10	6623
ENSG00000160752	FDPS	175421
ENSG00000160753	RUSC1	11
ENSG00000160783	PMF1	246
ENSG00000160789	LMNA	1010821
ENSG00000160796	NBEAL2	169
ENSG00000160799	CCDC12	23410
ENSG00000160803	UBQLN4	18634
ENSG00000160808	MYL3	7226
ENSG00000160862	AZGP1	78
ENSG00000160867	FGFR4	3201
ENSG00000160877	NACC1	3730
ENSG00000160917	CPSF4	15344
ENSG00000160957	RECQL4	810
ENSG00000160959	LRRC14	165
ENSG00000160993	ALKBH4	367
ENSG00000161011	SQSTM1	44729
ENSG00000161016	RPL8	1082075
ENSG00000161036	LRWD1	5116
ENSG00000161057	PSMC2	313719
ENSG00000161203	AP2M1	57177
ENSG00000161204	ABCF3	12046
ENSG00000161217	PCYT1A	29170
ENSG00000161513	FDXR	736475
ENSG00000161526	SAP30BP	2705
ENSG00000161533	ACOX1	132023
ENSG00000161542	PRPSAP1	18503
ENSG00000161547	SRSF2	412488
ENSG00000161618	ALDH16A1	21581
ENSG00000161638	ITGA5	835
ENSG00000161654	LSM12	29775
ENSG00000161671	EMC10	2049
ENSG00000161714	PLCD3	292
ENSG00000161791	FMNL3	880
ENSG00000161800	RACGAP1	587
ENSG00000161813	LARP4	5257
ENSG00000161847	RAVER1	40364
ENSG00000161888	SPC24	1375
ENSG00000161904	LEMD2	54516
ENSG00000161944	ASGR2	38542
ENSG00000161956	SENP3	4137
ENSG00000161960	EIF4A1	1864564
ENSG00000161970	RPL26	1599833
ENSG00000161980	POLR3K	2572
ENSG00000162065	TBC1D24	6835
ENSG00000162066	AMDHD2	8548
ENSG00000162076	FLYWCH2	2754
ENSG00000162104	ADCY9	146
ENSG00000162105	SHANK2	125
ENSG00000162129	CLPB	20084
ENSG00000162174	ASRGL1	113754
ENSG00000162191	UBXN1	33722
ENSG00000162222	TTC9C	21920
ENSG00000162227	TAF6L	2186
ENSG00000162231	NXF1	49533
ENSG00000162236	STX5	19680
ENSG00000162244	RPL29	980293
ENSG00000162298	SYVN1	22630
ENSG00000162300	ZFPL1	49781
ENSG00000162302	RPS6KA4	298
ENSG00000162368	CMPK1	454796
ENSG00000162377	COA7	35938
ENSG00000162378	ZYG11B	552
ENSG00000162384	C1orf123	105326
ENSG00000162385	MAGOH	268259
ENSG00000162396	PARS2	3491
ENSG00000162402	USP24	4779
ENSG00000162407	PLPP3	27889
ENSG00000162408	NOL9	20775
ENSG00000162409	PRKAA2	1244
ENSG00000162419	GMEB1	4920
ENSG00000162433	AK4	490983
ENSG00000162434	JAK1	1343
ENSG00000162441	LZIC	49791
ENSG00000162444	RBP7	283
ENSG00000162458	FBLIM1	5635
ENSG00000162496	DHRS3	10140
ENSG00000162517	PEF1	25466
ENSG00000162521	RBBP4	134934
ENSG00000162522	KIAA1522	413
ENSG00000162576	MXRA8	12
ENSG00000162600	OMA1	454
ENSG00000162607	USP1	42
ENSG00000162613	FUBP1	371812
ENSG00000162614	NEXN	2587
ENSG00000162616	DNAJB4	2361
ENSG00000162627	SNX7	4646
ENSG00000162642	C1orf52	10684
ENSG00000162664	ZNF326	23619
ENSG00000162688	AGL	15643
ENSG00000162694	EXTL2	2185
ENSG00000162695	SLC30A7	70442
ENSG00000162702	ZNF281	90
ENSG00000162704	ARPC5	177178
ENSG00000162706	CADM3	778
ENSG00000162734	PEA15	24660
ENSG00000162735	PEX19	3052
ENSG00000162736	NCSTN	19089
ENSG00000162769	FLVCR1	150
ENSG00000162775	RBM15	5128
ENSG00000162777	DENND2D	32
ENSG00000162813	BPNT1	300333
ENSG00000162819	BROX	8472
ENSG00000162836	ACP6	2095
ENSG00000162851	TFB2M	44113
ENSG00000162869	PPP1R21	3020
ENSG00000162889	MAPKAPK2	5297
ENSG00000162909	CAPN2	22403
ENSG00000162910	MRPL55	41404
ENSG00000162923	WDR26	10525
ENSG00000162924	REL	69
ENSG00000162927	PUS10	8835
ENSG00000162959	MEMO1	12860
ENSG00000162961	DPY30	90766
ENSG00000162971	TYW5	3797
ENSG00000162972	MAIP1	35402
ENSG00000162999	DUSP19	8463
ENSG00000163001	CFAP36	455
ENSG00000163002	NUP35	37996
ENSG00000163029	SMC6	1396
ENSG00000163032	VSNL1	175708
ENSG00000163050	COQ8A	64708
ENSG00000163104	SMARCAD1	3817
ENSG00000163110	PDLIM5	50441
ENSG00000163125	RPRD2	2021
ENSG00000163131	CTSS	584
ENSG00000163159	VPS72	3930
ENSG00000163161	ERCC3	4737
ENSG00000163162	RNF149	4141
ENSG00000163166	IWS1	9581
ENSG00000163170	BOLA3	18424
ENSG00000163191	S100A11	185518
ENSG00000163214	DHX57	2003
ENSG00000163249	CCNYL1	297
ENSG00000163257	DCAF16	7369
ENSG00000163281	GNPDA2	7515
ENSG00000163297	ANTXR2	192
ENSG00000163319	MRPS18C	17202
ENSG00000163320	CGGBP1	17752
ENSG00000163322	ABRAXAS1	1854
ENSG00000163344	PMVK	45919
ENSG00000163346	PBXIP1	13339
ENSG00000163347	CLDN1	76915
ENSG00000163359	COL6A3	618
ENSG00000163376	KBTBD8	36
ENSG00000163378	EOGT	3504
ENSG00000163382	NAXE	158996
ENSG00000163389	POGLUT1	3886
ENSG00000163399	ATP1A1	1237111
ENSG00000163428	LRRC58	1006
ENSG00000163430	FSTL1	366
ENSG00000163463	KRTCAP2	102437
ENSG00000163466	ARPC2	502261
ENSG00000163468	CCT3	1115195
ENSG00000163481	RNF25	758
ENSG00000163507	CIP2A	877
ENSG00000163510	CWC22	5829
ENSG00000163513	TGFBR2	16230
ENSG00000163516	ANKZF1	1426
ENSG00000163527	STT3B	77288
ENSG00000163528	CHCHD4	20009
ENSG00000163536	SERPINI1	2443
ENSG00000163539	CLASP2	3180
ENSG00000163541	SUCLG1	549479
ENSG00000163554	SPTA1	183
ENSG00000163558	PRKCI	8401
ENSG00000163565	IFI16	8257
ENSG00000163581	SLC2A2	1437
ENSG00000163584	RPL22L1	20413
ENSG00000163586	FABP1	2845705
ENSG00000163590	PPM1L	812
ENSG00000163602	RYBP	64
ENSG00000163605	PPP4R2	8339
ENSG00000163607	GTPBP8	595
ENSG00000163608	NEPRO	808
ENSG00000163625	WDFY3	48
ENSG00000163634	THOC7	3001
ENSG00000163636	PSMD6	348472
ENSG00000163655	GMPS	135781
ENSG00000163660	CCNL1	1722
ENSG00000163681	SLMAP	2069
ENSG00000163682	RPL9	1798231
ENSG00000163684	RPP14	11313
ENSG00000163686	ABHD6	493
ENSG00000163694	RBM47	4759
ENSG00000163703	CRELD1	2535
ENSG00000163714	U2SURP	35877
ENSG00000163719	MTMR14	560
ENSG00000163728	TTC14	241
ENSG00000163754	GYG1	123452
ENSG00000163755	HPS3	1753
ENSG00000163781	TOPBP1	100
ENSG00000163788	SNRK	400
ENSG00000163798	SLC4A1AP	10039
ENSG00000163811	WDR43	58643
ENSG00000163814	CDCP1	1246
ENSG00000163818	LZTFL1	3871
ENSG00000163820	FYCO1	629
ENSG00000163832	ELP6	805
ENSG00000163840	DTX3L	686
ENSG00000163848	ZNF148	686
ENSG00000163866	SMIM12	5752
ENSG00000163875	MEAF6	6631
ENSG00000163877	SNIP1	2557
ENSG00000163882	POLR2H	52169
ENSG00000163900	TMEM41A	10751
ENSG00000163902	RPN1	963426
ENSG00000163904	SENP2	392
ENSG00000163918	RFC4	30534
ENSG00000163930	BAP1	131
ENSG00000163931	TKT	1770582
ENSG00000163932	PRKCD	9607
ENSG00000163933	RFT1	8119
ENSG00000163938	GNL3	171581
ENSG00000163939	PBRM1	6096
ENSG00000163946	FAM208A	2065
ENSG00000163950	SLBP	1092
ENSG00000163956	LRPAP1	179280
ENSG00000163960	UBXN7	23300
ENSG00000163961	RNF168	28
ENSG00000163975	MELTF	70
ENSG00000163993	S100P	4648731
ENSG00000164008	C1orf50	2341
ENSG00000164022	AIMP1	377314
ENSG00000164024	METAP1	35403
ENSG00000164031	DNAJB14	7182
ENSG00000164039	BDH2	18825
ENSG00000164040	PGRMC2	351451
ENSG00000164050	PLXNB1	1629
ENSG00000164051	CCDC51	19612
ENSG00000164053	ATRIP	416
ENSG00000164062	APEH	124751
ENSG00000164068	RNF123	858
ENSG00000164070	HSPA4L	60698
ENSG00000164081	TEX264	19677
ENSG00000164091	WDR82	27520
ENSG00000164104	HMGB2	1065924
ENSG00000164105	SAP30	523
ENSG00000164109	MAD2L1	14863
ENSG00000164111	ANXA5	1529046
ENSG00000164114	MAP9	903
ENSG00000164118	CEP44	155
ENSG00000164125	FAM198B	1159
ENSG00000164134	NAA15	81224
ENSG00000164142	FAM160A1	556
ENSG00000164144	ARFIP1	39902
ENSG00000164162	ANAPC10	1399
ENSG00000164163	ABCE1	142374
ENSG00000164164	OTUD4	519
ENSG00000164167	LSM6	158476
ENSG00000164168	TMEM184C	449
ENSG00000164169	PRMT9	2588
ENSG00000164171	ITGA2	55364
ENSG00000164172	MOCS2	5342
ENSG00000164180	TMEM161B	523
ENSG00000164181	ELOVL7	19418
ENSG00000164182	NDUFAF2	133590
ENSG00000164190	NIPBL	2878
ENSG00000164209	SLC25A46	624
ENSG00000164219	PGGT1B	27638
ENSG00000164237	CMBL	143649
ENSG00000164244	PRRC1	71595
ENSG00000164253	WDR41	1029
ENSG00000164258	NDUFS4	151646
ENSG00000164284	GRPEL2	146
ENSG00000164300	SERINC5	1079
ENSG00000164305	CASP3	43163
ENSG00000164307	ERAP1	40677
ENSG00000164308	ERAP2	4269
ENSG00000164327	RICTOR	477
ENSG00000164332	UBLCP1	71376
ENSG00000164338	UTP15	82647
ENSG00000164346	NSA2	86648
ENSG00000164347	GFM2	7228
ENSG00000164366	CCDC127	2160
ENSG00000164402	Sep-08	39320
ENSG00000164405	UQCRQ	104500
ENSG00000164465	DCBLD1	1205
ENSG00000164466	SFXN1	449321
ENSG00000164494	PDSS2	2505
ENSG00000164506	STXBP5	655
ENSG00000164535	DAGLB	5409
ENSG00000164548	TRA2A	58253
ENSG00000164587	RPS14	2746407
ENSG00000164597	COG5	17872
ENSG00000164609	SLU7	1955
ENSG00000164610	RP9	2316
ENSG00000164615	CAMLG	312
ENSG00000164647	STEAP1	2892
ENSG00000164654	MIOS	1201
ENSG00000164687	FABP5	623295
ENSG00000164733	CTSB	770986
ENSG00000164754	RAD21	20414
ENSG00000164758	MED30	5885
ENSG00000164815	ORC5	4194
ENSG00000164818	DNAAF5	6412
ENSG00000164828	SUN1	4552
ENSG00000164830	OXR1	2211
ENSG00000164880	INTS1	6706
ENSG00000164885	CDK5	38584
ENSG00000164889	SLC4A2	1410
ENSG00000164897	TMUB1	6745
ENSG00000164898	FMC1	819
ENSG00000164902	PHAX	7302
ENSG00000164904	ALDH7A1	558046
ENSG00000164916	FOXK1	4059
ENSG00000164919	COX6C	470090
ENSG00000164924	YWHAZ	2677424
ENSG00000164930	FZD6	6
ENSG00000164933	SLC25A32	1271
ENSG00000164934	DCAF13	42903
ENSG00000164941	INTS8	1810
ENSG00000164944	VIRMA	1585
ENSG00000164951	PDP1	720
ENSG00000164961	WASHC5	11081
ENSG00000164967	RPP25L	3666
ENSG00000164976	MYORG	607
ENSG00000164978	NUDT2	8332
ENSG00000164983	TMEM65	8455
ENSG00000164985	PSIP1	58990
ENSG00000165006	UBAP1	125
ENSG00000165055	METTL2B	1021
ENSG00000165060	FXN	33881
ENSG00000165078	CPA6	781
ENSG00000165092	ALDH1A1	2371912
ENSG00000165113	GKAP1	36
ENSG00000165118	C9orf64	140548
ENSG00000165119	HNRNPK	1401272
ENSG00000165140	FBP1	31
ENSG00000165156	ZHX1	148
ENSG00000165169	DYNLT3	11459
ENSG00000165175	MID1IP1	2895
ENSG00000165209	STRBP	18691
ENSG00000165215	CLDN3	120697
ENSG00000165219	GAPVD1	14432
ENSG00000165233	CARD19	15248
ENSG00000165238	WNK2	697
ENSG00000165240	ATP7A	101
ENSG00000165264	NDUFB6	83159
ENSG00000165271	NOL6	52628
ENSG00000165280	VCP	1289520
ENSG00000165282	PIGO	844
