source,interaction,target
TLR9,activates,TLR1
TLR1,activates,TLR7
TLR7,activates,TLR1
TLX1,inhibits,ETS1
TLX1,inhibits,PPP2CA
TLX1,inhibits,PPP2CB
TLX1,inhibits,RB1
TLX3,inhibits,ETS1
TMED10,activates,PSEN1
TMOD1,inhibits,TPM3
TNFAIP3,inhibits,RIPK1
PRKACB,activates,NGFR
TNFAIP3,inhibits,TRAF6
MTOR,activates,SGK1
PRKCZ,inhibits,BAX
RNF8,activates,RAD18
TNF,activates,PIK3CG
MTOR,activates,ISCU
TNF,activates,TNFRSF21
TNFRSF13C,inhibits,TRAF3
MAPK1,inhibits,TFEB
MAPK9,activates,JUN
TNFRSF1A,activates,TRAF2
TNFRSF1B,activates,TRAF1
TNFRSF21,activates,TRADD
TNFRSF25,activates,TRADD
FASLG,activates,TNFRSF6B
TNFSF15,activates,TNFRSF6B
TNFSF11,activates,TNFRSF11B
TNFSF13,activates,TNFRSF13B
TNIK,activates,TCF7L2
TNK2,activates,SNX9
TNKS2,inhibits,AXIN1
TNKS2,inhibits,AXIN2
TNKS,inhibits,AXIN1
TNKS,inhibits,AXIN2
VRK1,activates,TP53BP1
VRK1,activates,TP53
TOPORS,activates,TP53
TP53BP2,inhibits,PPP1R14A
TP53INP1,activates,GABARAPL2
TP53INP1,activates,GABARAP
TP53INP1,activates,MAP1LC3C
TP53INP2,activates,GABARAPL2
TP53INP2,activates,MAP1LC3A
VRK2,inhibits,BANF1
TP53,activates,BAK1
FYN,inhibits,CTLA4
TP53,inhibits,ETS1
FYN,activates,GRIN2B
PCSK7,inhibits,CEBPA
TP53,activates,RPS6KA1
TP53,activates,RPS6KA5
TP53,activates,RPS6KA2
TP53,activates,RPS6KA4
PDPK1,activates,PRKCB
TP53RK,activates,TP53
TPO,activates,TG
TPR,activates,MAD1L1
TPR,activates,MAD2L1
TRADD,activates,BIRC2
TRADD,activates,TRAF1
TRADD,activates,TRAF5
PRKACA,activates,RASGRF1
TRAF2,activates,MAP3K1
TRAF2,activates,MAP4K2
TRAF6,inhibits,HK2
IRAK1,activates,TRAF6
TRAF6,activates,MALT1
TRAF6,activates,MAP3K14
TRAF6,activates,TAB3
TRAF6,activates,TNFRSF11A
TRAF7,activates,MAP3K3
TRIB3,inhibits,AKT1
TRIB3,inhibits,AKT3
TRIB3,inhibits,AKT2
CDK6,activates,RUNX1
CXCL1,inhibits,PRKACA
TRIM11,inhibits,PHOX2B
TRIM21,inhibits,GMPS
TRIM24,activates,AR
TRIM24,inhibits,TP53
GSK3B,inhibits,NACA
MAPK1,activates,RPS3
MAPK3,inhibits,GRK2
TRIM27,inhibits,PIK3C2B
TRIM27,activates,WASHC1
CAMK2A,inhibits,RCHY1
TRIP11,activates,THRA
TRIP11,activates,THRB
PRKACA,inhibits,ITGB4
TRPM7,activates,EEF2K
TSC1,inhibits,RHEB
PRKD1,inhibits,HDAC5
TSC22D3,inhibits,FOXO1
TSC22D3,inhibits,FOXO4
TSC22D3,inhibits,NFKB2
TSC22D3,inhibits,RELA
TSSK4,activates,CREB1
TTBK1,inhibits,MAPT
TTF2,activates,CDC5L
TTK,inhibits,ABL1
CSNK2A1,activates,PKD2
PRKACA,activates,RAP1B
CHEK2,activates,TTK
TTK,activates,HSPA9
TTK,activates,TP53
TTL,inhibits,TUBA1A
TTL,inhibits,TUBA1B
TTL,inhibits,TUBA1C
TTL,inhibits,TUBA3D
TTL,inhibits,TUBA3E
TTL,inhibits,TUBA4A
TTL,inhibits,TUBA8
TUBB,inhibits,SMAD2
TUBB,inhibits,SMAD3
PRKCZ,activates,NR1H4
RPS6KB1,activates,GLI1
CSNK1A1,inhibits,NFATC3
PRKCD,activates,ENOX2
TXK,activates,CTLA4
TXK,activates,LCP2
FZD3,activates,GNGT1
PRKCD,activates,STAT3
TBL1XR1,inhibits,BCL3
TYK2,activates,DUSP3
UBASH3B,inhibits,CBL
UBC,activates,PRKN
UBE2A,activates,PCNA
UBE2I,inhibits,ETV5
UBE2I,inhibits,MITF
UBE2I,inhibits,PLAG1
PRKACA,inhibits,NEDD4L
UBE2I,activates,SMAD4
UBE2I,inhibits,SOX6
CSNK2B,activates,EIF5
FGF11,inhibits,SCN10A
AXIN1,inhibits,BMPR1A
CARM1,activates,PAX7
MAPK3,activates,H3F3B
MAPK1,activates,LRP6
MAPK3,activates,LRP6
GNRH1,inhibits,AR
LYN,activates,BTK
POU2AF1,activates,POU2F1
AURKB,activates,YY1
NOTCH2,inhibits,TCF3
GSK3B,activates,MAF
VRK2,activates,NFATC2
BACH1,activates,GAPDH
BACH1,activates,HK2
BACH1,inhibits,HMOX1
FBXO22,inhibits,BACH1
SFN,inhibits,BAD
YWHAG,inhibits,BAD
YWHAB,inhibits,BAD
YWHAZ,inhibits,BAD
YWHAE,inhibits,BAD
YWHAQ,inhibits,BAD
SFN,inhibits,HDAC5
YWHAG,inhibits,HDAC5
YWHAB,inhibits,HDAC5
YWHAH,inhibits,HDAC5
YWHAZ,inhibits,HDAC5
YWHAE,inhibits,HDAC5
YWHAQ,inhibits,HDAC5
NOG,inhibits,BMPR1A
BTRC,inhibits,YAP1
AMER1,activates,CSNK1G1
ADRB2,activates,GNAL
AGTR1,activates,GNAQ
AKT3,activates,ALYREF
AKT2,activates,ALYREF
AKT1,activates,NCF1
AKT3,activates,NCF1
AKT2,activates,NCF1
DLL1,activates,NOTCH3
GRK2,inhibits,MC4R
AKT1,inhibits,AR
AKT2,inhibits,PPARGC1A
AKT2,inhibits,TSC2
ABL1,inhibits,BTK
APH1B,activates,PSEN2
AURKA,activates,MAPRE3
AURKB,activates,H3F3B
AURKB,inhibits,RASSF1
BCORL1,activates,CTBP1
BDKRB2,activates,GNAI3
CCKAR,activates,GNAQ
AKT3,activates,MDM2
AKT2,activates,MDM2
CDK1,activates,AR
CDK1,activates,BRCA1
CDK1,activates,LIG1
CDK1,inhibits,NPM1
CDK1,inhibits,NUP50
CDK1,inhibits,PML
CDK1,activates,RAD9A
CDK1,activates,SIRT1
CDK2,activates,DLG1
LPAR4,activates,GNAZ
LPAR5,activates,GNA13
CDK4,inhibits,PRDX1
BBC3,inhibits,BCL2L2
CDK1,activates,MAPK6
CDK2,activates,LIG1
CDK6,inhibits,RB1
CAMK4,inhibits,PHB2
CDK7,activates,CDK11B
ABL1,inhibits,JUN
AKT1,activates,SRPK2
AKT3,activates,SRPK2
AKT2,activates,SRPK2
AKT1,inhibits,ZYX
AKT3,inhibits,ZYX
AKT2,inhibits,ZYX
CDK1,inhibits,DDX3X
CDK1,activates,FOXK2
CDK1,inhibits,CASP9
MAPK3,inhibits,NUP50
CTGF,activates,LRP6
PCM1,activates,CETN1
DAB2IP,inhibits,SFN
DAB2IP,inhibits,YWHAG
DAB2IP,inhibits,YWHAB
DAB2IP,inhibits,YWHAH
DAB2IP,inhibits,YWHAZ
DAB2IP,inhibits,YWHAE
DAB2IP,inhibits,YWHAQ
CD55,activates,CD97
CSNK1A1,inhibits,GLI2
AKT1,activates,DLX5
CDK2,inhibits,CDKN1B
CDK5,inhibits,MEF2A
CDK2,activates,MCM2
ADIPOR2,activates,APPL1
CDK2,inhibits,PPP1CA
ABL1,activates,RAD52
RNF8,activates,UBE2N
CDK1,activates,APLP2
AKT1,inhibits,ITGB3
AKT3,inhibits,HSPB1
AKT2,inhibits,HSPB1
AKT1,inhibits,NCOR1
AKT3,inhibits,NCOR1
AKT2,inhibits,NCOR1
AKT1,activates,DNMT1
AKT3,activates,DNMT1
AKT2,activates,DNMT1
AKT1,inhibits,MAP3K11
AKT1,activates,POU5F1
ATM,inhibits,PPP1R2
CAMK2A,inhibits,CALD1
ADRB2,activates,GNAQ
CDK11A,activates,CDK11B
DVL1P1,activates,DAAM1
ATM,activates,SMAD1
CDC14A,inhibits,KMT5A
APH1A,activates,PSENEN
HCK,activates,ADAM15
ITGB1BP1,inhibits,ITGB7
FGF14,inhibits,SCN9A
APH1B,activates,PSEN1
CDK7,inhibits,AR
DVL3,activates,CSNK1E
GNGT1,activates,PIK3CG
APH1B,activates,PSENEN
CALM2,activates,PPP3CB
ERBB3,activates,PIK3CA
ADORA2B,activates,GNAI3
CALM2,activates,PPP3CA
CSNK1E,activates,TCF3
FAS,activates,MAP3K5
AKT2,activates,CREB1
AKT3,activates,CREB1
BIRC5,activates,XIAP
CAMKK2,activates,PRKAA1
MAPK13,inhibits,PRKD1
ABL1,inhibits,MYOD1
CDK1,activates,CDC27
NUMA1,activates,TUBB4A
MAPK1,inhibits,CDKN1A
MAPK3,inhibits,CDKN1A
MAPK1,activates,SREBF2
ATM,activates,NFAT5
MAPK8,activates,TP53
CDK5,activates,PSEN1
CNTN6,activates,NOTCH3
CNTN6,activates,NOTCH2
CNTN6,activates,NOTCH1
CNTN6,activates,NOTCH4
CCKAR,activates,GNAO1
GRB2,activates,SOS2
MAPK11,activates,TP53
CDK2,inhibits,SMAD3
DAXX,activates,MDM2
CHEK1,activates,TP73
CP,inhibits,SMO
BCOR,activates,HDAC5
MAML1,activates,CCNC
BDKRB2,activates,GNA15
CDC7,activates,MCM7
GNA13,activates,RHOA
MAPK14,activates,CDT1
CDC7,activates,MCM4
HDAC6,activates,SRSF2
ADORA2B,activates,GNAZ
AGTR1,activates,GNG12
AKT3,activates,EP300
CDK1,activates,NUP98
CSNK2A1,activates,DAXX
CDK1,inhibits,IREB2
CDK2,activates,DNMT1
CDK2,activates,CHEK1
KRAS,activates,PIK3CB
CSNK2A1,activates,PRPF3
EDNRA,activates,GNA13
MAPK14,activates,HIST1H3D
PCGF2,inhibits,UBE2I
MAPK1,activates,CAPN2
TLE2,inhibits,LEF1
CSNK2A1,inhibits,CBX1
MAPK14,activates,NCOA3
MAPK14,activates,PPARGC1A
FGFR1,activates,PDK1
SFN,inhibits,FOXO3
YWHAG,inhibits,FOXO3
YWHAB,inhibits,FOXO3
YWHAH,inhibits,FOXO3
YWHAZ,inhibits,FOXO3
YWHAE,inhibits,FOXO3
MAPK1,inhibits,RUNX1
MAPK3,activates,RUNX1
CSNK1D,inhibits,MAPT
EDNRB,activates,GNAO1
GOPC,activates,BECN1
VWF,activates,F8
CORT,activates,MRGPRX2
AURKB,activates,PLEKHG6
FGFR3,activates,STAT3
CDK5,inhibits,STMN1
MIB1,activates,DLL4
GRN,inhibits,TNFRSF1A
GSK3B,inhibits,MAML1
CDK4,activates,FOXM1
CSNK2A1,activates,RELA
SFN,inhibits,YAP1
YWHAG,inhibits,YAP1
YWHAB,inhibits,YAP1
YWHAH,inhibits,YAP1
YWHAZ,inhibits,YAP1
YWHAE,inhibits,YAP1
YWHAQ,inhibits,YAP1
ASIP,activates,ATRN
CAMKK1,activates,PRKAA1
SIRT1,activates,CRTC1
CAMK2A,inhibits,ETS2
BCL3,activates,HDAC1
BRSK1,inhibits,CDC25B
BTK,activates,GTF2I
AURKC,activates,HIST1H3D
CDK1,activates,DNMT1
ADAM17,activates,NOTCH1
CAMK1,inhibits,HDAC5
EGFR,activates,STAT5B
CAMK2A,inhibits,ETS1
CAMK2D,activates,CACNB2
APP,activates,NAE1
DNM2,activates,MYO1C
CAMK2G,activates,MAP3K7
MAPK13,inhibits,EEF2K
CAPN2,activates,GSK3A
CAPN2,activates,GSK3B
CDK2,activates,CCNA2
CDK1,inhibits,ESCO1
AKT2,inhibits,STK4
AMOT,inhibits,WWTR1
AKT3,inhibits,SMAD3
AKT2,inhibits,SMAD3
CHUK,inhibits,FOXA2
ATM,inhibits,DBF4
AURKB,inhibits,NSUN2
AKT1,activates,PEA15
AKT3,activates,PEA15
AKT2,activates,PEA15
ERCC2,activates,ERCC3
FGF2,activates,FGFR4
CHEK2,inhibits,MDM4
ASH2L,activates,TBX1
CBLB,activates,NCK1
CDK1,inhibits,EZH2
CDK2,activates,CDKN2D
CSNK1D,activates,DVL2
FGG,inhibits,FN1
FGG,inhibits,VTN
FGG,inhibits,VWF
BMX,activates,PTK2
CSNK2A1,activates,CFTR
CDK1,activates,USP16
EGFR,activates,EPS15
ATM,activates,HNF1A
CSNK2A2,activates,EIF2B5
ATR,inhibits,CREB1
AURKB,activates,ATM
CDK2,inhibits,PGR
F2,activates,F2RL1
CDK1,inhibits,HMGA1
CAMK2A,activates,RIMS1
CDC25A,inhibits,RAF1
CSNK2A1,inhibits,MAX
AKT3,inhibits,CASP9
FFAR4,activates,GNAO1
CDK1,inhibits,EEF2K
CDK2,inhibits,NPM1
CSNK2B,activates,CTNNB1
FUS,activates,PA2G4
ATXN2L,inhibits,MPL
ABL2,inhibits,PSMA7
CSNK2A1,inhibits,PML
FBXW7,inhibits,DAB2IP
DNER,activates,NOTCH1
BRCA2,activates,POLH
BTRC,inhibits,EZH2
CDK9,activates,TP53
BCOR,activates,HDAC1
CEBPE,activates,CEBPG
HIF1AN,inhibits,NOTCH3
HIF1AN,inhibits,NOTCH2
HIF1AN,inhibits,NOTCH1
HIF1AN,inhibits,NOTCH4
CDK1,inhibits,PRDX1
CSNK2A1,activates,FOSB
MAPK1,activates,SREBF1
MAPK3,activates,SREBF1
EGFR,activates,PIK3C2B
AHSP,activates,HBA2
ARSA,activates,HBA2
HDAC5,inhibits,MEF2A
ADIPOR1,activates,APPL1
ATM,activates,RNF20
CDK2,activates,SF3B1
AMER1,activates,APC
CAMK2A,activates,ITPKA
BMPR1B,activates,SMAD9
CDK1,inhibits,BORA
AKT3,inhibits,STK4
ATM,inhibits,DAXX
CAMK1,inhibits,NUMB
CDK1,activates,SQSTM1
CDK5,activates,AR
CSF1R,activates,PLCG2
EGFR,activates,PIK3R1
ARRB2,activates,KIF3A
AKT2,inhibits,GSK3A
BNIP2,activates,CDC42
FYN,activates,CAV1
CHEK1,activates,CDC7
CSNK2A1,inhibits,CDC34
ARHGEF1,activates,RHOA
CAMK2A,inhibits,HRH1
ESR1,activates,PIK3R2
CREBBP,activates,IFNAR2
CDK2,inhibits,PTHLH
CDK7,inhibits,E2F1
ADAM17,activates,TNF
CSNK1D,inhibits,YAP1
CSNK1E,inhibits,WWTR1
AKT3,activates,DLX5
AKT2,activates,DLX5
AMER1,activates,AXIN1
HDAC2,inhibits,CCND1
CDK1,inhibits,BCL2
CDK5,activates,DPYSL3
FYN,inhibits,GRB10
AMER1,activates,GSK3B
BTG1,activates,HOXB9
CAMK2A,inhibits,SMAD2
ABL1,activates,LASP1
AURKB,activates,DIAPH2
AXIN2,activates,APC
AURKA,inhibits,KNSTRN
CRK,activates,CBL
HDAC5,inhibits,RUNX2
ADORA2A,activates,GNAI3
ADRA2C,activates,GNAZ
ABCA1,activates,APOA1
APOA1,activates,ABCA1
AKT3,inhibits,CHEK1
AKT2,inhibits,CHEK1
AKT2,activates,MAP3K8
AKT1,activates,SP7
APH1B,activates,NCSTN
APLNR,activates,GNAI3
NCOA1,activates,ASXL1
ASXL1,activates,NCOA1
AVPR1B,activates,GNAQ
BCOR,activates,HDAC3
BDKRB2,activates,GNA13
BMP1,activates,COL5A1
BMP1,activates,COL7A1
SFN,inhibits,BCL2L11
YWHAG,inhibits,BCL2L11
YWHAB,inhibits,BCL2L11
YWHAH,inhibits,BCL2L11
YWHAZ,inhibits,BCL2L11
YWHAE,inhibits,BCL2L11
YWHAQ,inhibits,BCL2L11
AKT1,inhibits,MAP2K4
CAMK2A,inhibits,EGFR
AMER1,activates,LRP6
CCKBR,activates,GNAI3
CCKBR,activates,GNAO1
CDK1,inhibits,NUSAP1
ATR,inhibits,DBF4
CDK7,activates,RARA
CDK9,activates,NCOA2
CDH15,activates,CDON
ID1,activates,AKT1
ID1,activates,AKT3
ID1,activates,AKT2
AAK1,activates,AP2M1
CNR1,activates,GNA14
NCOR2,activates,BCL6
CTDSPL,activates,SMAD3
LPAR1,activates,GNA15
LPAR1,activates,GNAQ
LPAR3,activates,GNA15
SDC4,activates,RAC1
AURKA,activates,CETN2
AKT3,inhibits,TBC1D4
AKT2,inhibits,TBC1D4
COPS5,inhibits,SMAD4
CDK5,activates,CORO1A
ABL1,inhibits,CDKN1B
MC5R,activates,GNAQ
MCHR1,activates,GNAO1
ARHGEF7,inhibits,CBLC
CDK9,inhibits,SMAD1
ASXL1,activates,RARA
ASXL1,activates,RXRA
CDK2,inhibits,FOXO6
CDK2,inhibits,FOXO4
CDK2,inhibits,FOXO3
CREB1,inhibits,FOXO1
CREB1,inhibits,FOXO6
CREB1,inhibits,FOXO3
CSNK1A1,inhibits,FOXO1
CSNK1A1,inhibits,FOXO6
CSNK1A1,inhibits,FOXO4
MSC,inhibits,TCF3
HES1,inhibits,NR3C1
MYOD1,activates,SMARCD3
CSNK2A1,activates,TNFAIP1
NCOA1,activates,STAT5B
AURKA,activates,FADD
JUN,activates,SPI1
FZD7,activates,DVL1
FZD2,activates,DVL1
FZD10,activates,DVL1
FZD4,activates,DVL1
FZD5,activates,DVL1
FZD9,activates,DVL1
FZD6,activates,DVL1
FZD8,activates,DVL1
FZD1,activates,DVL1
FZD7,activates,GNAS
FZD2,activates,GNAS
FZD10,activates,GNAS
FZD4,activates,GNAS
FZD5,activates,GNAS
FZD9,activates,GNAS
FZD3,activates,GNAS
FZD6,activates,GNAS
FZD8,activates,GNAS
FZD1,activates,GNAS
MAP3K1,activates,STAT3
CCL2,activates,CCR4
CDK5,inhibits,MAPK10
PDE6G,inhibits,PDE6A
AKT3,inhibits,ADRB2
AKT2,inhibits,ADRB2
AKT1,inhibits,FOXA2
AKT3,inhibits,FOXA2
AKT2,inhibits,FOXA2
CBL,inhibits,PIK3R2
CSNK2A1,inhibits,NFKBIA
LATS2,activates,SNAI1
LATS2,inhibits,YAP1
LATS2,activates,YWHAG
BCKDK,inhibits,BCKDHA
CAMK2A,activates,GFPT1
ADIPOQ,activates,ADIPOR2
ALK,activates,PIK3R3
SRC,activates,AREG
IGF1R,activates,PDPK1
ABL1,activates,CEBPB
AURKA,activates,LATS2
GSK3B,inhibits,EIF4EBP1
AKT1,inhibits,GATA2
CDK2,inhibits,ZC3HC1
GNAI1,inhibits,ADCY1
AKT2,activates,POU5F1
RHOA,activates,PLD1
ACE,activates,AGT
CDK1,activates,KHDRBS1
AKT1,inhibits,METTL1
AKT3,inhibits,METTL1
AKT2,inhibits,METTL1
DEF6,activates,CDC42
BDKRB1,activates,GNA15
EAF2,activates,ELL
BDKRB2,activates,GNAI1
DUSP26,inhibits,TP53
GDF6,activates,BMPR1A
MAP3K1,activates,CRTC1
CSNK2A1,activates,CD5
TP53,activates,NFKB2
CDK1,inhibits,MAP4
PTPN11,activates,HRAS
MAPK1,inhibits,CEBPA
AVPR2,activates,GNAL
ERBB3,activates,PIK3CG
CDK1,inhibits,ESPL1
AURKB,inhibits,HDAC5
CAMK2A,activates,CD44
LRRK2,inhibits,ARFGAP1
AKT1,activates,ESR1
AKT3,activates,ESR1
AKT2,activates,ESR1
AURKA,activates,HIST1H3D
CAMK2A,activates,GRIA4
CCNC,inhibits,NOTCH1
NPFFR1,activates,GNAO1
AKT1,activates,WNK1
AKT3,activates,WNK1
AKT2,activates,WNK1
CDK2,activates,COIL
SFN,inhibits,MAP3K5
YWHAG,inhibits,MAP3K5
YWHAB,inhibits,MAP3K5
YWHAH,inhibits,MAP3K5
YWHAZ,inhibits,MAP3K5
YWHAE,inhibits,MAP3K5
YWHAQ,inhibits,MAP3K5
HDAC1,activates,FLI1
MAPK3,inhibits,PDE4D
APOE,activates,VLDLR
ADAM12,activates,SDC4
CDK3,activates,ATF1
AKT3,inhibits,KHSRP
AKT2,inhibits,KHSRP
AKT1,activates,TP53RK
AKT3,activates,TP53RK
AKT2,activates,TP53RK
CDK1,inhibits,LBR
AKT1,activates,TTC3
AKT3,activates,TTC3
AKT2,activates,TTC3
AKT3,activates,VIM
AKT2,activates,VIM
ATM,activates,KHSRP
CAV1,activates,HMGA1
CSNK2A1,activates,IGFBP3
AKT3,inhibits,HNRNPA1
AKT2,inhibits,HNRNPA1
CSNK2A1,activates,HDAC1
IRAK1,activates,STAT3
CDH1,activates,LRP6
AKT1,inhibits,CDCA7
AKT3,inhibits,CDCA7
AKT2,inhibits,CDCA7
AKT1,inhibits,CDKN1C
AKT3,inhibits,CDKN1C
AKT2,inhibits,CDKN1C
AKT1,inhibits,STK4
AFDN,activates,RIN1
AKT3,inhibits,GSK3A
CDK3,inhibits,TFCP2
AKT3,inhibits,MAP3K11
AKT2,inhibits,MAP3K11
AKT1,inhibits,BCL2L11
MAPK1,activates,NOX5
APPL1,activates,STK11
BMP1,activates,COL5A2
GATA1,activates,ZFPM1
CDC14A,inhibits,MAPK6
CDC14B,inhibits,MAPK6
CDK5,inhibits,EPRS
ABL1,activates,RIN1
CDK1,activates,CDC16
HMGA2,inhibits,E4F1
S1PR3,activates,GNA13
MAPK1,inhibits,TOB1
CSNK2A1,inhibits,SLK
RNF111,inhibits,SKI
MAML1,activates,CTNNB1
CTDSP1,activates,SMAD3
DAB2IP,inhibits,STAT3
ATM,activates,FANCA
DNAJC3,inhibits,EIF2AK4
BDKRB1,activates,GNA14
DYRK2,inhibits,JUN
CCKBR,activates,GNA15
ATR,activates,CHEK2
EDNRB,activates,GNA14
EDNRB,activates,GNAI3
EDNRB,activates,GNAQ
SFN,inhibits,RASSF1
YWHAG,inhibits,RASSF1
YWHAB,inhibits,RASSF1
YWHAH,inhibits,RASSF1
YWHAZ,inhibits,RASSF1
YWHAE,inhibits,RASSF1
YWHAQ,inhibits,RASSF1
MAP2K4,activates,MAPK14
MBTPS1,activates,CREB3L2
AKT1,inhibits,PPARGC1A
AKT3,inhibits,PPARGC1A
AURKB,inhibits,NDC80
EGFR,activates,RGS16
CAMK2B,activates,CYLD
CSNK2A1,activates,SSB
CD74,activates,CXCR4
ABL1,activates,ERCC6
ABL1,activates,MYLK
ADORA2A,activates,GNA14
BTRC,inhibits,PER1
RASGEF1B,activates,HRAS
CDK1,activates,NME1
AGTR1,activates,GNA13
AGTR1,activates,GNA15
FGF12,inhibits,SCN4A
FLCN,activates,RRAGD
AIMP1,activates,SMURF2
ACVR2A,activates,ACVR1B
GALR2,activates,GNA15
GALR2,activates,GNAI3
CBFA2T3,inhibits,ZNF652
DDX5,activates,AR
GHSR,activates,GNAZ
UIMC1,activates,BRCA1
CDC14B,activates,CDCA3
DVL2,activates,AXIN1
GSK3B,activates,ESR1
GSK3B,inhibits,MYOCD
TRADD,activates,CASP8
HCRTR2,activates,GNAI3
CSNK2A1,activates,SNAI1
CSNK1E,activates,APC
HRH4,activates,GNAI1
HTR1E,activates,GNAI3
HTR2A,activates,GNAI1
CDK1,inhibits,KIF2C
HTR2B,activates,GNAI3
HTR2B,activates,GNAZ
COL1A1,activates,DDR1
HTRA2,inhibits,PEA15
CDK1,inhibits,MCM4
CDK1,inhibits,PLEC
MAPK3,inhibits,BAD
CUL1,inhibits,CDKN1B
MAPKAPK2,activates,SRF
CSNK1G2,inhibits,PER1
CDC7,inhibits,ESCO1
FOXA2,inhibits,OTX2
CSNK2A1,activates,AKT1
CSNK2A1,activates,AKT3
CSNK2A1,activates,AKT2
FZD3,activates,NLK
CDK9,inhibits,RCHY1
HSPA1B,activates,ENPP1
FYN,activates,VAV1
CTDSPL,activates,RB1
CAMK2D,inhibits,KCNJ11
GSK3A,activates,MAF
BTRC,inhibits,RAP1GAP
CDK6,inhibits,RBL2
AKT3,inhibits,RAF1
AKT2,inhibits,RAF1
DAB2IP,activates,GSK3B
FZD2,activates,LRP6
DRD5,activates,GNAZ
CAPN1,activates,CDK5R1
CAPN1,activates,GSK3A
DYRK2,activates,SIAH2
CAPN2,activates,CDK5R1
CAPN3,activates,GSK3A
DVL1,activates,PLCB1
DVL2,activates,PLCB1
DVL3,activates,PLCB1
RHOA,activates,MAPK8
CEBPA,activates,USF1
CSNK2A1,inhibits,SET
AKT3,inhibits,AR
AKT2,inhibits,AR
MAPK1,activates,BCL2
MAPK3,inhibits,BCL2
WDR83,activates,MAP2K2
WEE1,inhibits,CDK2
WLS,activates,WNT3A
WNK1,activates,OXSR1
WNT3A,activates,LRP5
WNT3A,activates,LRP6
WNT3,activates,FZD3
WNT3,activates,LRP6
WNT4,activates,LRP5
WNT4,activates,LRP6
WNT5A,activates,LRP6
WNT5A,activates,RYK
WNT5B,activates,FZD3
WNT5B,activates,FZD6
WNT5B,activates,LRP5
WNT5B,activates,LRP6
WNT6,activates,FZD3
WNT6,activates,LRP5
WNT7A,activates,FZD7
WNT7A,activates,FZD2
WNT7A,activates,FZD10
WNT7A,activates,FZD4
WNT7A,activates,FZD9
WNT7A,activates,FZD3
WNT7A,activates,FZD6
WNT7A,activates,FZD8
WNT7A,activates,FZD1
WT1,inhibits,RBM4
WT1,activates,SRY
WWP1,inhibits,TGFBR1
WWTR1,inhibits,DVL1
WWTR1,activates,MYOD1
WWTR1,activates,NKX2-1
WWTR1,activates,PAX8
WWTR1,inhibits,PPARG
WWTR1,activates,RUNX2
WWTR1,activates,SMAD2
WWTR1,activates,SMAD3
WWTR1,activates,TTF1
XPO1,inhibits,TP53
XXYLT1,activates,NOTCH3
XXYLT1,activates,NOTCH2
XXYLT1,activates,NOTCH4
YAP1,activates,CTNNB1
YAP1,inhibits,DVL1
YAP1,inhibits,RUNX2
YAP1,activates,SMAD1
YWHAB,inhibits,NEFL
YWHAB,inhibits,SRPK2
YWHAE,inhibits,CDKN1B
YWHAE,activates,NDEL1
YWHAE,inhibits,NEFL
YWHAG,inhibits,NEFL
YWHAH,inhibits,CDKN1B
YWHAQ,inhibits,CDC25C
YWHAQ,inhibits,CDKN1B
YWHAQ,inhibits,NEFL
YWHAZ,inhibits,NEFL
YY1,inhibits,NOTCH1
YY1,inhibits,NOTCH3
YY1,inhibits,NOTCH2
YY1,inhibits,NOTCH4
ZAP70,activates,DBNL
ZAP70,activates,DUSP3
ZAP70,activates,MUC1
ZAP70,activates,SH2B3
ZC3H12A,activates,GATA2
ZC3H12A,activates,TAL1
ZFYVE9,activates,SMAD3
ZIC1,activates,GLI1
ZIC3,activates,GLI3
ZNRF3,inhibits,FZD2
ZNF521,inhibits,EBF1
ZNF76,inhibits,TBP
ZNRF3,inhibits,LRP6
C11orf74,inhibits,BTF3
STOML2,activates,CD3E
GHITM,inhibits,CYCS
BECN1,activates,USP13
USP13,activates,BECN1
USP10,activates,TP53
BECN1,activates,USP10
USP10,activates,BECN1
ADAM9,inhibits,FGFR2
MMP14,inhibits,ADAM9
AKAP8,activates,PRKACA
AKAP9,activates,TRIP10
ITGAL,activates,AKAP9
PCNT,activates,CDK5RAP2
CDK5RAP2,activates,TUBG1
CDK5RAP2,inhibits,CDC20
CDK5RAP2,activates,BUB1B
CDK5RAP2,activates,MAD2L1
NLRX1,inhibits,MAVS
NLRX1,activates,PCBP2
PCBP2,inhibits,MAVS
PCBP2,activates,ITCH
ITCH,inhibits,MAVS
NLRX1,inhibits,TRAF6
FURIN,activates,INSR
PCSK6,activates,INSR
TRIM59,inhibits,ECSIT
ECSIT,activates,MAVS
HIF1A,activates,STC2
EP300,activates,XBP1
SIRT1,inhibits,XBP1
EP300,activates,SMAD3
CSNK1E,inhibits,YAP1
ARAP1,inhibits,RAC1
ARAP1,inhibits,CDC42
ARAP2,inhibits,RHOA
ARAP2,inhibits,RAC1
ARAP2,inhibits,CDC42
ARAP3,inhibits,RAC1
ARAP3,inhibits,CDC42
ARHGAP1,inhibits,RHOA
ARHGAP1,inhibits,CDC42
ARHGAP4,inhibits,RAC1
ARHGAP5,inhibits,RHOA
ARHGAP6,inhibits,RHOA
ARHGAP8,inhibits,RHOA
ARHGAP9,inhibits,RAC1
ARHGAP10,inhibits,RHOA
ARHGAP11A,inhibits,RHOA
ARHGAP11B,inhibits,RHOA
ARHGAP11B,inhibits,CDC42
ARHGAP12,inhibits,RAC1
ARHGAP15,inhibits,RAC1
