"","exp1","exp2","Jc"
"1439","spiperone_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.0794701986754967
"1440","spiperone_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.176100628930818
"1441","spiperone_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.120567375886525
"1442","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.172727272727273
"1443","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.0942028985507246
"1444","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.222222222222222
"1445","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.209039548022599
"1446","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.114093959731544
"1447","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.161290322580645
"1448","spiperone_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.18562874251497
"1449","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.222222222222222
"1450","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.0858895705521472
"1451","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",1
"1452","spiperone_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.211111111111111
"1453","spiperone_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.148936170212766
"1454","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.191387559808612
"1455","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.162303664921466
"1456","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.316939890710383
"1457","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0633802816901408
"1458","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.236994219653179
"1459","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0802919708029197
"1460","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.142045454545455
"1461","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.180327868852459
"1462","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.129032258064516
"1463","spiperone_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.131578947368421
"1464","spiperone_HEPG2_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.0869565217391304
"1465","spiperone_HEPG2_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.2
"1466","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.280898876404494
"1467","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.203592814371257
"1468","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.107913669064748
"1469","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.196078431372549
"1470","spiperone_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.206349206349206
"1471","spiperone_HEPG2_6 h_3 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.224242424242424
"1472","spiperone_HEPG2_6 h_3 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.15625
"1473","spiperone_HEPG2_6 h_3 µM","brefeldin-a_HEPG2_6 h_10 µM",0.0975609756097561
"1474","spiperone_HEPG2_6 h_3 µM","brefeldin-a_HEPG2_6 h_100 nM",0.156862745098039
"1475","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 um",0.164473684210526
"1476","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.24
"1477","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 um",0.253333333333333
"1478","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.232558139534884
"1479","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 um",0.187793427230047
"1480","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.197080291970803
"1481","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 um",0.226086956521739
"1482","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.162162162162162
"1483","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_10 µM",0.174242424242424
"1484","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_10.0 um",0.220689655172414
"1485","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 um",0.208588957055215
"1486","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.2
"1487","spiperone_HEPG2_6 h_3 µM","geldanamycin_HEPG2_6 h_10 µM",0.0952380952380952
"1488","spiperone_HEPG2_6 h_3 µM","mitomycin-c_HCC515_24 h_10 µM",0.0826446280991736
"1489","spiperone_HEPG2_6 h_3 µM","mitomycin-c_HCC515_6 h_10 µM",0.28099173553719
"1490","spiperone_HEPG2_6 h_3 µM","quercetin_HEPG2_6 h_10 µM",0.135135135135135
"1491","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_0.04 um",0.153061224489796
"1492","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_0.12 um",0.122641509433962
"1493","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_0.37 um",0.188172043010753
"1494","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_1.11 um",0.22972972972973
"1495","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_10.0 um",0.175438596491228
"1496","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_24 h_3.33 um",0.193548387096774
"1497","spiperone_HEPG2_6 h_3 µM","radicicol_HEPG2_6 h_10 µM",0.202898550724638
"1498","spiperone_HEPG2_6 h_3 µM","spiperone_HEPG2_24 h_10 µM",0.201086956521739
"1499","spiperone_HEPG2_6 h_3 µM","spiperone_HEPG2_24 h_3 µM",0.1328125
"1500","spiperone_HEPG2_6 h_3 µM","spiperone_HEPG2_6 h_10 µM",0.211111111111111
"1501","spiperone_HEPG2_6 h_3 µM","spiperone_HEPG2_6 h_3 µM",1
"1502","spiperone_HEPG2_6 h_3 µM","temozolomide_HEPG2_6 h_10 µM",0.130434782608696
"1503","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.24
"1504","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.1875
"1505","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.229411764705882
"1506","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0917431192660551
"1507","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.166666666666667
"1508","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.137254901960784
"1509","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.242647058823529
"1510","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.179487179487179
"1511","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.191666666666667
"1512","spiperone_HEPG2_6 h_3 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.111111111111111
"1513","spiperone_HEPG2_6 h_3 µM","thapsigargin_HEPG2_6 h_10 µM",0.0925925925925926
"1514","spiperone_HEPG2_6 h_3 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.202380952380952
"1515","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_24 h_20 µM",0.152941176470588
"1516","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_24 h_5 µM",0.207142857142857
"1517","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_6 h_10 µM",0.109090909090909
"1518","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_6 h_20 µM",0.19774011299435
"1519","spiperone_HEPG2_6 h_3 µM","YC-1_HEPG2_6 h_5 µM",0.159763313609467
"1520","temozolomide_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.168
"1521","temozolomide_HEPG2_6 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.141592920353982
"1522","temozolomide_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.0972222222222222
"1523","temozolomide_HEPG2_6 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.0900900900900901
"1524","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.1
"1525","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.101694915254237
"1526","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.157894736842105
"1527","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.131868131868132
"1528","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.145348837209302
"1529","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.125
"1530","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.0759493670886076
"1531","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.158730158730159
"1532","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.151162790697674
"1533","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.130841121495327
"1534","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.146341463414634
"1535","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.128205128205128
"1536","temozolomide_HEPG2_6 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.0925925925925926
"1537","temozolomide_HEPG2_6 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.0416666666666667
"1538","temozolomide_HEPG2_6 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.112359550561798
"1539","temozolomide_HEPG2_6 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.111111111111111
"1540","temozolomide_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.0759493670886076
"1541","temozolomide_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.0862068965517241
"1542","temozolomide_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.122448979591837
"1543","temozolomide_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.105263157894737
"1544","temozolomide_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.147058823529412
"1545","temozolomide_HEPG2_6 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.0952380952380952
"1546","temozolomide_HEPG2_6 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.182795698924731
"1547","temozolomide_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.122448979591837
"1548","temozolomide_HEPG2_6 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.1125
"1549","temozolomide_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.148936170212766
"1550","temozolomide_HEPG2_6 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.130434782608696
"1551","temozolomide_HEPG2_6 h_10 µM","temozolomide_HEPG2_6 h_10 µM",1
"1552","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.102739726027397
"1553","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.107438016528926
"1554","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.150375939849624
"1555","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0862068965517241
"1556","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.188679245283019
"1557","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0909090909090909
"1558","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.141414141414141
"1559","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.132743362831858
"1560","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.115384615384615
"1561","temozolomide_HEPG2_6 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.105263157894737
"1562","temozolomide_HEPG2_6 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.0508474576271186
"1563","temozolomide_HEPG2_6 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.123076923076923
"1564","temozolomide_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.147540983606557
"1565","temozolomide_HEPG2_6 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.153061224489796
"1566","temozolomide_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.11864406779661
"1567","temozolomide_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.122302158273381
"1568","temozolomide_HEPG2_6 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.138211382113821
"1569","tert-butylhydroquinone_JURKAT_24 h_1 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.201030927835052
"1570","tert-butylhydroquinone_JURKAT_24 h_1 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.206703910614525
"1571","tert-butylhydroquinone_JURKAT_24 h_1 µM","brefeldin-a_HEPG2_6 h_10 µM",0.106666666666667
"1572","tert-butylhydroquinone_JURKAT_24 h_1 µM","brefeldin-a_HEPG2_6 h_100 nM",0.162011173184358
"1573","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_0.04 um",0.162011173184358
"1574","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.219101123595506
"1575","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_0.12 um",0.19672131147541
"1576","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.19496855345912
"1577","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_0.37 um",0.251101321585903
"1578","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.189024390243902
"1579","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_1.11 um",0.116883116883117
"1580","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.134751773049645
"1581","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_10 µM",0.207792207792208
"1582","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_10.0 um",0.175141242937853
"1583","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_3.33 um",0.181347150259067
"1584","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.129032258064516
"1585","tert-butylhydroquinone_JURKAT_24 h_1 µM","geldanamycin_HEPG2_6 h_10 µM",0.0735294117647059
"1586","tert-butylhydroquinone_JURKAT_24 h_1 µM","mitomycin-c_HCC515_24 h_10 µM",0.117241379310345
"1587","tert-butylhydroquinone_JURKAT_24 h_1 µM","mitomycin-c_HCC515_6 h_10 µM",0.223684210526316
"1588","tert-butylhydroquinone_JURKAT_24 h_1 µM","quercetin_HEPG2_6 h_10 µM",0.105633802816901
"1589","tert-butylhydroquinone_JURKAT_24 h_1 µM","radicicol_HEPG2_24 h_0.04 um",0.157657657657658
"1590","tert-butylhydroquinone_JURKAT_24 h_1 µM","radicicol_HEPG2_24 h_0.12 um",0.111111111111111
"1591","tert-butylhydroquinone_JURKAT_24 h_1 µM","radicicol_HEPG2_24 h_0.37 um",0.205741626794258
"1592","tert-butylhydroquinone_JURKAT_24 h_1 µM","radicicol_HEPG2_24 h_1.11 um",0.23121387283237
"1593","tert-butylhydroquinone_JURKAT_24 h_1 µM","radicicol_HEPG2_24 h_10.0 um",0.145833333333333
"1594","tert-butylhydroquinone_JURKAT_24 h_1 µM","radicicol_HEPG2_24 h_3.33 um",0.169934640522876
"1595","tert-butylhydroquinone_JURKAT_24 h_1 µM","radicicol_HEPG2_6 h_10 µM",0.172619047619048
"1596","tert-butylhydroquinone_JURKAT_24 h_1 µM","spiperone_HEPG2_24 h_10 µM",0.211538461538462
"1597","tert-butylhydroquinone_JURKAT_24 h_1 µM","spiperone_HEPG2_24 h_3 µM",0.1
"1598","tert-butylhydroquinone_JURKAT_24 h_1 µM","spiperone_HEPG2_6 h_10 µM",0.191387559808612
"1599","tert-butylhydroquinone_JURKAT_24 h_1 µM","spiperone_HEPG2_6 h_3 µM",0.24
"1600","tert-butylhydroquinone_JURKAT_24 h_1 µM","temozolomide_HEPG2_6 h_10 µM",0.102739726027397
"1601","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",1
"1602","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",0.175531914893617
"1603","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.194029850746269
"1604","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.12781954887218
"1605","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.189944134078212
"1606","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0808823529411765
"1607","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.19047619047619
"1608","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.174863387978142
"1609","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.12258064516129
"1610","tert-butylhydroquinone_JURKAT_24 h_1 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.117647058823529
"1611","tert-butylhydroquinone_JURKAT_24 h_1 µM","thapsigargin_HEPG2_6 h_10 µM",0.0567375886524823
"1612","tert-butylhydroquinone_JURKAT_24 h_1 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.232804232804233
"1613","tert-butylhydroquinone_JURKAT_24 h_1 µM","YC-1_HEPG2_24 h_20 µM",0.182291666666667
"1614","tert-butylhydroquinone_JURKAT_24 h_1 µM","YC-1_HEPG2_24 h_5 µM",0.219512195121951
"1615","tert-butylhydroquinone_JURKAT_24 h_1 µM","YC-1_HEPG2_6 h_10 µM",0.0551724137931034
"1616","tert-butylhydroquinone_JURKAT_24 h_1 µM","YC-1_HEPG2_6 h_20 µM",0.233502538071066
"1617","tert-butylhydroquinone_JURKAT_24 h_1 µM","YC-1_HEPG2_6 h_5 µM",0.182291666666667
"1618","tert-butylhydroquinone_JURKAT_24 h_10 µM","benzo(a)pyrene_VCAP_24 h_10 µM",0.218934911242604
"1619","tert-butylhydroquinone_JURKAT_24 h_10 µM","benzo(a)pyrene_VCAP_6 h_10 µM",0.152439024390244
"1620","tert-butylhydroquinone_JURKAT_24 h_10 µM","brefeldin-a_HEPG2_6 h_10 µM",0.148760330578512
"1621","tert-butylhydroquinone_JURKAT_24 h_10 µM","brefeldin-a_HEPG2_6 h_100 nM",0.231292517006803
"1622","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 um",0.248275862068966
"1623","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_0.04 µM",0.25
"1624","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 um",0.230769230769231
"1625","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_0.12 µM",0.181159420289855
"1626","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 um",0.212264150943396
"1627","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_0.37 µM",0.226277372262774
"1628","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 um",0.1328125
"1629","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_1.11 µM",0.0991735537190083
"1630","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_10 µM",0.177777777777778
"1631","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_10.0 um",0.283687943262411
"1632","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 um",0.168604651162791
"1633","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_24 h_3.33 µM",0.184
"1634","tert-butylhydroquinone_JURKAT_24 h_10 µM","geldanamycin_HEPG2_6 h_10 µM",0.122641509433962
"1635","tert-butylhydroquinone_JURKAT_24 h_10 µM","mitomycin-c_HCC515_24 h_10 µM",0.125
"1636","tert-butylhydroquinone_JURKAT_24 h_10 µM","mitomycin-c_HCC515_6 h_10 µM",0.169117647058824
"1637","tert-butylhydroquinone_JURKAT_24 h_10 µM","quercetin_HEPG2_6 h_10 µM",0.130434782608696
"1638","tert-butylhydroquinone_JURKAT_24 h_10 µM","radicicol_HEPG2_24 h_0.04 um",0.161616161616162
"1639","tert-butylhydroquinone_JURKAT_24 h_10 µM","radicicol_HEPG2_24 h_0.12 um",0.108108108108108
"1640","tert-butylhydroquinone_JURKAT_24 h_10 µM","radicicol_HEPG2_24 h_0.37 um",0.216216216216216
"1641","tert-butylhydroquinone_JURKAT_24 h_10 µM","radicicol_HEPG2_24 h_1.11 um",0.256756756756757
"1642","tert-butylhydroquinone_JURKAT_24 h_10 µM","radicicol_HEPG2_24 h_10.0 um",0.169491525423729
"1643","tert-butylhydroquinone_JURKAT_24 h_10 µM","radicicol_HEPG2_24 h_3.33 um",0.245901639344262
"1644","tert-butylhydroquinone_JURKAT_24 h_10 µM","radicicol_HEPG2_6 h_10 µM",0.278195488721804
"1645","tert-butylhydroquinone_JURKAT_24 h_10 µM","spiperone_HEPG2_24 h_10 µM",0.243093922651934
"1646","tert-butylhydroquinone_JURKAT_24 h_10 µM","spiperone_HEPG2_24 h_3 µM",0.146153846153846
"1647","tert-butylhydroquinone_JURKAT_24 h_10 µM","spiperone_HEPG2_6 h_10 µM",0.162303664921466
"1648","tert-butylhydroquinone_JURKAT_24 h_10 µM","spiperone_HEPG2_6 h_3 µM",0.1875
"1649","tert-butylhydroquinone_JURKAT_24 h_10 µM","temozolomide_HEPG2_6 h_10 µM",0.107438016528926
"1650","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_1 µM",0.175531914893617
"1651","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_10 µM",1
"1652","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_100 nM",0.23121387283237
"1653","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_3 µM",0.0695652173913043
"1654","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_24 h_500 nM",0.223684210526316
"1655","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_1 µM",0.0619469026548673
"1656","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_10 µM",0.235714285714286
"1657","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_100 nM",0.236842105263158
"1658","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_3 µM",0.185483870967742
"1659","tert-butylhydroquinone_JURKAT_24 h_10 µM","tert-butylhydroquinone_JURKAT_6 h_500 nM",0.0909090909090909
"1660","tert-butylhydroquinone_JURKAT_24 h_10 µM","thapsigargin_HEPG2_6 h_10 µM",0.0701754385964912
"1661","tert-butylhydroquinone_JURKAT_24 h_10 µM","VU-0418946-1_HEPG2_6 h_10 µM",0.233532934131737
"1662","tert-butylhydroquinone_JURKAT_24 h_10 µM","YC-1_HEPG2_24 h_20 µM",0.204819277108434
"1663","tert-butylhydroquinone_JURKAT_24 h_10 µM","YC-1_HEPG2_24 h_5 µM",0.244604316546763
"1664","tert-butylhydroquinone_JURKAT_24 h_10 µM","YC-1_HEPG2_6 h_10 µM",0.115044247787611
"1665","tert-butylhydroquinone_JURKAT_24 h_10 µM","YC-1_HEPG2_6 h_20 µM",0.206703910614525
"1666","tert-butylhydroquinone_JURKAT_24 h_10 µM","YC-1_HEPG2_6 h_5 µM",0.234567901234568
"1667","tert-butylhydroquinone_JURKAT_24 h_100 nM","benzo(a)pyrene_VCAP_24 h_10 µM",0.256983240223464
"1668","tert-butylhydroquinone_JURKAT_24 h_100 nM","benzo(a)pyrene_VCAP_6 h_10 µM",0.253012048192771
"1669","tert-butylhydroquinone_JURKAT_24 h_100 nM","brefeldin-a_HEPG2_6 h_10 µM",0.224806201550388
"1670","tert-butylhydroquinone_JURKAT_24 h_100 nM","brefeldin-a_HEPG2_6 h_100 nM",0.242236024844721
"1671","tert-butylhydroquinone_JURKAT_24 h_100 nM","geldanamycin_HEPG2_24 h_0.04 um",0.234567901234568
"1672","tert-butylhydroquinone_JURKAT_24 h_100 nM","geldanamycin_HEPG2_24 h_0.04 µM",0.259036144578313
"1673","tert-butylhydroquinone_JURKAT_24 h_100 nM","geldanamycin_HEPG2_24 h_0.12 um",0.219653179190751
"1674","tert-butylhydroquinone_JURKAT_24 h_100 nM","geldanamycin_HEPG2_24 h_0.12 µM",0.174193548387097
"1675","tert-butylhydroquinone_JURKAT_24 h_100 nM","geldanamycin_HEPG2_24 h_0.37 um",0.271889400921659
"1676","tert-butylhydroquinone_JURKAT_24 h_100 nM","geldanamycin_HEPG2_24 h_0.37 µM",0.176100628930818
"1677","tert-butylhydroquinone_JURKAT_24 h_100 nM","geldanamycin_HEPG2_24 h_1.11 um",0.154929577464789
"1678","tert-butylhydroquinone_JURKAT_24 h_100 nM","geldanamycin_HEPG2_24 h_1.11 µM",0.134328358208955
